DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Wavelet,{},001,1,17.153149116318204,20.64365559110388,0.4337904810779523,0.01302790641784668
Wavelet,{},002,1,27.053816847591705,29.353831967492848,0.7071926086205006,0.012171745300292969
Wavelet,{},003,1,19.493829413061906,23.587270913183783,0.559412121209881,0.01133108139038086
Wavelet,{},004,1,18.985572512564367,22.70627567833256,0.5380521359459142,0.010710954666137695
Wavelet,{},005,1,23.75194191514932,24.06656585344086,0.5351968169541496,0.009272098541259766
Wavelet,{},006,1,17.864843189339453,21.812342771381775,0.4441200486191527,0.009124040603637695
Wavelet,{},007,1,24.005226627721413,29.347308420523255,0.7233275117322925,0.011221885681152344
Wavelet,{},008,1,26.91166323921099,29.349645879136006,0.7216787062395628,0.00937509536743164
Wavelet,{},009,1,25.986272298362447,26.651118960496156,0.6193363549570216,0.008960962295532227
Wavelet,{},010,1,30.22139652545328,30.675869147265367,0.7641331817076191,0.01064610481262207
Wavelet,{},011,1,21.764465452410903,25.400771840825254,0.5997359097904863,0.010267019271850586
Wavelet,{},012,1,28.38903856533607,29.10737533371373,0.6490522872948368,0.008699893951416016
Wavelet,{},013,1,31.526454657255933,31.616711286730315,0.7432615427354574,0.009695053100585938
Wavelet,{},014,1,22.023454000914064,24.937700863082654,0.5742089316507295,0.012413978576660156
Wavelet,{},015,1,22.653807526634232,25.719739780036615,0.6164160903748421,0.010129213333129883
Wavelet,{},016,1,16.76091608043821,23.939615091121173,0.5567192957236966,0.05336403846740723
Wavelet,{},017,1,18.798267428229135,22.20587262718341,0.4421539145913188,0.013147115707397461
Wavelet,{},018,1,24.79638423770917,25.09180806096353,0.4825770398397467,0.009505033493041992
Wavelet,{},019,1,22.954060790189175,23.996420184041817,0.4704816703953804,0.00970602035522461
Wavelet,{},020,1,25.69378129270043,26.930658657681683,0.6098809843595707,0.009746313095092773
Wavelet,{},021,1,21.196616432001477,23.11146674898403,0.49822666281383404,0.011771202087402344
Wavelet,{},022,1,18.875107570822014,26.966244994007667,0.5881514126440123,0.008791923522949219
Wavelet,{},023,1,13.621807318591536,20.472793424803175,0.46657217917963106,0.008571147918701172
Wavelet,{},024,1,24.663026663582407,25.248542862900152,0.47631655732808015,0.01065206527709961
Wavelet,{},025,1,22.832034887542626,29.47815041944892,0.5139676099293634,0.010085821151733398
Wavelet,{},026,1,23.491494648965634,24.463559705664647,0.4772466647568683,0.009276866912841797
Wavelet,{},027,1,21.146538027119917,23.38084327443177,0.5399964760327577,0.00901484489440918
Wavelet,{},028,1,19.531483991008983,22.17312093332499,0.44342494898456486,0.009961128234863281
Wavelet,{},029,1,26.559344611445983,27.189012292902515,0.49226516360406797,0.009707927703857422
Wavelet,{},030,1,19.502348220178412,23.30705507217768,0.5585308740595178,0.010197877883911133
Wavelet,{},031,1,23.097814610843606,26.769232320216823,0.5873380901755789,0.008851051330566406
Wavelet,{},032,1,25.214750767892433,28.027964064453514,0.6260597432612706,0.012603282928466797
Wavelet,{},033,1,25.099703645477685,26.72193849421301,0.5543158104283308,0.01111602783203125
Wavelet,{},034,1,26.187966639705227,26.314263085039215,0.5094550604978298,0.01090097427368164
