DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
TV-ISO,0.1,001,1,19.742495153416975,30.39481738175982,0.6438033286934682,89.24337816238403
TV-ISO,0.1,002,1,37.022385305858634,39.60457013883494,0.9487236187868705,60.67231893539429
TV-ISO,0.1,003,1,23.603111369199596,29.4890196336473,0.689869179950167,10.398637056350708
TV-ISO,0.1,004,1,24.674602951459754,32.32155551475123,0.7603210359415216,10.409833908081055
TV-ISO,0.1,005,1,31.767676945246205,32.917784886123634,0.6981610552349511,9.232803106307983
TV-ISO,0.1,006,1,18.748055588551505,28.872501302828937,0.57480094025863,6.631310701370239
TV-ISO,0.1,007,1,30.422975419376606,33.11433488464145,0.8460336316911012,128.58866596221924
TV-ISO,0.1,008,1,33.52247517017479,33.55926439081443,0.8693235654813514,8.398988008499146
TV-ISO,0.1,009,1,27.503196837952064,31.56006638558067,0.8083520634594468,6.366944074630737
TV-ISO,0.1,010,1,32.108307554123655,32.508224174105024,0.8522492661161022,6.014782905578613
TV-ISO,0.1,011,1,33.745209533017025,34.08348479448669,0.8666173847522797,9.389248847961426
TV-ISO,0.1,012,1,29.49834521343525,35.78651228935517,0.9067527384438533,36.99089002609253
TV-ISO,0.1,013,1,29.18406416791389,33.32971569495082,0.8527661735910553,8.039085149765015
TV-ISO,0.1,014,1,33.395157364411645,34.319725985911404,0.8452820285765613,48.49819207191467
TV-ISO,0.1,015,1,33.0657985983076,33.168437820907094,0.850251563425781,27.027650117874146
TV-ISO,0.1,016,1,23.754953396019197,30.812223914773934,0.756703101821546,6.382483243942261
TV-ISO,0.1,017,1,21.583625885281794,30.96965741640597,0.6526348138282067,19.56857991218567
TV-ISO,0.1,018,1,29.163072843308427,31.67534654447409,0.7383619963697229,8.385663986206055
TV-ISO,0.1,019,1,30.022328962969127,31.80455225778001,0.783138410302449,5.6686859130859375
TV-ISO,0.1,020,1,27.03909966171008,30.275737072998613,0.7196732122747208,6.459934234619141
TV-ISO,0.1,021,1,20.59640358387039,29.315452373984805,0.65553384371848,6.371497869491577
TV-ISO,0.1,022,1,18.577264605648804,28.627253019647128,0.6571631175196231,7.05604100227356
TV-ISO,0.1,023,1,14.561529038515195,28.003717762395798,0.4693170317520611,25.269598960876465
TV-ISO,0.1,024,1,31.79205718044887,34.5288554978482,0.8050586613223251,30.87105894088745
TV-ISO,0.1,025,1,31.409397902660853,33.654216440596,0.720848247469232,7.968561172485352
TV-ISO,0.1,026,1,33.27912718599111,33.97022744685152,0.779650483280833,33.63959312438965
TV-ISO,0.1,027,1,25.761754116039093,32.92748439305106,0.6592751084953834,6.8120598793029785
TV-ISO,0.1,028,1,26.951515871512434,31.465067567986416,0.7571005690580289,6.4061291217803955
TV-ISO,0.1,029,1,25.946173537550806,35.23525265699392,0.847278573682255,8.60000991821289
TV-ISO,0.1,030,1,23.69751701817242,30.847221218605966,0.6876794963087008,64.20643186569214
TV-ISO,0.1,031,1,20.886969900146916,28.358186328768383,0.6223443884025928,6.922298908233643
TV-ISO,0.1,032,1,28.013781349382366,29.721435660509194,0.7134246899260412,5.7953431606292725
TV-ISO,0.1,033,1,34.432760594683025,35.34232463348243,0.8704261260841257,6.657070875167847
TV-ISO,0.1,034,1,31.188635867608664,34.661002547292675,0.8650699929633895,6.206383943557739
TV-ISO,0.1,035,1,34.311190913526204,36.04225410807659,0.9040869402526445,154.77937507629395
TV-ISO,0.1,036,1,30.074565267674235,32.74572494135529,0.8159339313286368,140.22024297714233
TV-ISO,0.1,037,1,30.71649546145521,32.535050680334344,0.8169158532389228,6.888962030410767
TV-ISO,0.1,038,1,28.770513657593668,29.999110292557106,0.749963455636556,139.55039978027344
TV-ISO,0.1,039,1,30.29798057356902,30.59104505900709,0.774724229578059,7.004175186157227
TV-ISO,0.1,040,1,29.179908875679665,29.230731526339426,0.7203336027894702,6.757897853851318
TV-ISO,0.1,041,1,30.940124028414473,32.27037991763302,0.7753536875395093,6.452330827713013
TV-ISO,0.1,042,1,30.020865432880967,30.07369204016554,0.7449678294145331,7.413153171539307
TV-ISO,0.1,043,1,34.18232614260026,35.55133660963998,0.8895767158972812,6.913360118865967
TV-ISO,0.1,044,1,25.352547123730854,29.871932279729798,0.7233214453463077,5.818613767623901
TV-ISO,0.1,045,1,29.4769008844369,31.593679253923824,0.7853606593304003,6.910217046737671
TV-ISO,0.1,046,1,27.85528258184034,34.82201541443021,0.8738343129723959,6.204232931137085
TV-ISO,0.1,047,1,31.694615498141843,32.699602589314495,0.7540462175828657,5.913388013839722
TV-ISO,0.1,048,1,19.305634380087287,31.41501751000355,0.7346335742889475,6.263750076293945
TV-ISO,0.1,049,1,30.564739745240978,32.70237248959877,0.7389531629782345,5.555262088775635
TV-ISO,0.1,050,1,25.421465468557475,30.88484311764273,0.7006716187748776,6.1001458168029785
TV-ISO,0.1,051,1,23.174278190115942,30.09328417493831,0.6102285960509735,5.684943914413452
TV-ISO,0.1,052,1,32.333089162944276,32.68188475438815,0.7981973135187926,5.808945894241333
TV-ISO,0.1,053,1,23.355918061990874,31.265230253740043,0.5940999721226256,6.11758017539978
TV-ISO,0.1,054,1,29.107020983643018,29.983855283657018,0.7019394866085379,5.5798869132995605
TV-ISO,0.1,055,1,32.15032338699262,32.989375251208976,0.6954669094639675,5.898437738418579
TV-ISO,0.1,056,1,31.201814844571636,31.58626463167994,0.7379700746903943,5.994244813919067
TV-ISO,0.1,057,1,20.249980874385173,29.70493285756151,0.6654292642707433,6.588025808334351
TV-ISO,0.1,058,1,27.47297390318053,32.12614328748206,0.6759125072815332,8.189548969268799
TV-ISO,0.1,059,1,14.952955885299488,29.656878368972404,0.5210486436986531,85.64262127876282
TV-ISO,0.1,060,1,22.024691040150838,29.400853195664173,0.5226225247727058,44.957844972610474
TV-ISO,0.1,061,1,33.08592933066754,34.6435674170536,0.8348969915404831,6.512848854064941
TV-ISO,0.1,062,1,17.528870234538157,31.10077203279113,0.6575561441676498,5.5374579429626465
TV-ISO,0.1,063,1,25.0613369751794,31.905156203480388,0.6721623128123555,6.041059970855713
TV-ISO,0.1,064,1,25.530535405882787,30.41639582624038,0.6944980563606377,5.659236907958984
TV-ISO,0.1,065,1,22.41003061980038,32.3518783480184,0.5176368165041679,6.382088899612427
TV-ISO,0.1,066,1,18.563120275970174,30.622814838002085,0.4165323183582064,6.128836154937744
TV-ISO,0.1,067,1,32.4077375845517,34.69112047118907,0.7781979808247974,6.252916097640991
TV-ISO,0.1,068,1,32.80994370784213,35.342465673723744,0.7373864576354098,6.190431118011475
TV-ISO,0.1,069,1,32.03908091889729,34.56141079708976,0.8172500823828094,6.050799131393433
TV-ISO,0.1,070,1,18.77578191964043,30.70825871903811,0.6989924359338675,7.790726184844971
TV-ISO,0.1,071,1,23.34223264866958,31.4106887177625,0.6721707886454976,7.560669898986816
TV-ISO,0.1,072,1,16.88311266732898,29.047414374803942,0.6177147744012645,6.735583066940308
TV-ISO,0.1,073,1,27.333394824447772,30.736361582858564,0.7117122004133861,6.783663988113403
TV-ISO,0.1,074,1,32.742361369403376,34.54994739045653,0.7961431104202509,8.662460803985596
TV-ISO,0.1,075,1,28.429273975333086,30.771331483974123,0.7137183241626169,6.591989040374756
TV-ISO,0.1,076,1,17.130657197326812,31.62666109250729,0.5731733130928397,47.29223990440369
TV-ISO,0.1,077,1,31.610537012951248,36.81459896671854,0.8892643551387863,7.535257816314697
TV-ISO,0.1,078,1,28.84184054468922,29.627061452177188,0.7193817498732541,6.673203945159912
TV-ISO,0.1,079,1,31.543256726882444,34.77953561375762,0.7755571081435623,23.799752950668335
TV-ISO,0.1,080,1,30.264222884623653,30.414390976856613,0.7908744412131447,6.759947061538696
TV-ISO,0.1,081,1,33.194159051652015,34.09767402200992,0.785132628515035,7.7969348430633545
TV-ISO,0.1,082,1,24.21979298874545,29.64265641613064,0.6794682140540707,27.991796016693115
TV-ISO,0.1,083,1,20.252351587903718,31.41955849707584,0.7055095230173183,6.921737909317017
TV-ISO,0.1,084,1,29.160264690214106,33.11666141911345,0.8046498935584266,6.770848989486694
TV-ISO,0.1,085,1,16.5321582848216,29.077266893549464,0.6192213799127633,6.503136873245239
TV-ISO,0.1,086,1,23.56247070455425,30.073332549551154,0.6299781386499264,6.471142768859863
TV-ISO,0.1,087,1,26.47065459056844,30.254714584645143,0.7258808396051658,5.832477331161499
TV-ISO,0.1,088,1,18.155859245760226,30.18589008178964,0.5464414296995821,5.655313968658447
TV-ISO,0.1,089,1,30.50848630684188,31.31509131131907,0.7527206289645832,5.9655842781066895
TV-ISO,0.1,090,1,18.823481163099235,30.361005258281107,0.6579762741063774,5.531625032424927
TV-ISO,0.1,091,1,19.033709510164858,28.988664113779468,0.6183996278604748,22.819887161254883
TV-ISO,0.1,092,1,24.50668960568394,29.54626259582883,0.6583453613542587,6.046651840209961
TV-ISO,0.1,093,1,22.81069525392433,32.7161689083561,0.7550868064059251,6.7318198680877686
TV-ISO,0.1,094,1,29.86110188002872,30.725355518471694,0.7633069265610206,7.720606803894043
TV-ISO,0.1,095,1,30.178611704912978,30.425134290349128,0.7359393413356902,6.099935054779053
TV-ISO,0.1,096,1,30.059589620875084,30.395709694408993,0.7810278698100461,6.438069105148315
TV-ISO,0.1,097,1,32.37631514242511,32.48517545846811,0.8102624976763534,7.1516149044036865
TV-ISO,0.1,098,1,29.12432935647353,32.36125081749867,0.7178232569504699,5.867382049560547
TV-ISO,0.1,099,1,26.705940140797967,29.645090347854712,0.7114933085253186,7.074626922607422
TV-ISO,0.1,100,1,26.264580157495296,29.50751448824359,0.7009199524672372,5.53846287727356
TV-ISO,0.1,101,1,32.18519344035291,33.38416668386786,0.8146270509900758,5.969902038574219
TV-ISO,0.1,102,1,30.313906972811864,33.08053783674566,0.8072213023524744,5.917155027389526
TV-ISO,0.1,103,1,26.029834019802834,30.147336391266997,0.7163417670522193,5.702531814575195
TV-ISO,0.1,104,1,32.2852781701697,32.77985703248659,0.821315406971582,1071.6708190441132
TV-ISO,0.1,105,1,29.11224208161272,36.46885439321387,0.8801923663581309,5.70154595375061
TV-ISO,0.1,106,1,28.77113558043152,32.34172288071515,0.8385864649781924,2012.0529658794403
TV-ISO,0.1,107,1,24.659005124242867,32.622182853388004,0.8139395151221644,7.028734922409058
TV-ISO,0.1,108,1,13.69891386667264,28.573272502247743,0.3540204515226829,5.840340852737427
