DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
Noise2Noise,{},026,0,37.895065337433486,38.326695704293236,0.9613893602704479
Noise2Noise,{},027,0,38.81278839844839,40.5602414810166,0.9689462897267394
Noise2Noise,{},028,0,34.65064961271303,37.833251822111635,0.9682201882894674
Noise2Noise,{},029,0,31.163305674543835,36.42037356799214,0.9546735346856143
Noise2Noise,{},030,0,35.142936746653014,36.714354076864,0.969840527328249
Noise2Noise,{},031,0,38.41733638941286,39.00571229164349,0.9642179818461758
Noise2Noise,{},032,0,36.156870052963725,36.77889507842291,0.9450465842843203
Noise2Noise,{},033,0,39.637776389742015,40.52888990970254,0.9753090287977224
Noise2Noise,{},034,0,35.06313405335347,36.19026305725712,0.946843215501421
Noise2Noise,{},035,0,39.69271649203062,40.23286916685891,0.9730021514464612
Noise2Noise,{},036,0,35.199927407254094,37.847205772691616,0.9676819977491736
Noise2Noise,{},037,0,35.87948292955164,36.88232763694679,0.9519890183248212
Noise2Noise,{},038,0,43.65505512652513,44.774038319046724,0.9831540320641355
Noise2Noise,{},039,0,36.42635072492215,37.54964106260153,0.9496847848382403
Noise2Noise,{},040,0,36.482160450597924,37.64315682267797,0.9645183309143873
Noise2Noise,{},041,0,36.509809109452085,36.843667418701635,0.9566137693656148
Noise2Noise,{},042,0,37.188227564897204,37.272014447543356,0.9711705587263114
Noise2Noise,{},043,0,36.7165123575043,38.11528565559458,0.9641643186579844
Noise2Noise,{},044,0,37.95752897925078,38.61350737680783,0.9705505327691819
Noise2Noise,{},045,0,35.251178702404374,35.99326058359962,0.9439070610359477
Noise2Noise,{},046,0,33.00170353104879,34.311022238739156,0.9159700305139908
Noise2Noise,{},047,0,37.84199752655462,39.57562321635476,0.9719556679552515
Noise2Noise,{},048,0,38.41291181133818,41.652656015070846,0.9845458253264057
Noise2Noise,{},049,0,32.70103664837884,37.38458843663868,0.955568122628808
Noise2Noise,{},050,0,44.04527293001023,44.79472022043205,0.9918693529393278
Noise2Noise,{},051,0,39.53443862465309,40.729116548576194,0.9658208589816158
