DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Noise2Noise,{},039,1,33.77632954053976,33.9439660799687,0.889943194825519,4.850976943969727
Noise2Noise,{},040,1,31.440803010837982,31.516625167187783,0.8344211322939761,4.913602113723755
Noise2Noise,{},041,1,32.32064940528006,35.062517409373946,0.9157518486763997,4.755615949630737
Noise2Noise,{},042,1,32.613720499384954,32.68815974093939,0.8542954021904534,4.814172983169556
Noise2Noise,{},043,1,38.39138761701368,38.755968148676885,0.9446052232860006,4.791296005249023
Noise2Noise,{},044,1,32.375978889296746,32.4123323172998,0.8641540353169312,4.911103963851929
Noise2Noise,{},045,1,31.568293624656803,34.36687216056205,0.9004766155197502,4.8830530643463135
Noise2Noise,{},046,1,36.51617377737513,39.39157802121761,0.9520961138772512,4.778805255889893
Noise2Noise,{},047,1,34.942960532597496,35.67802061772187,0.8911612881926502,4.969456911087036
Noise2Noise,{},048,1,31.99644243538334,33.72569406687152,0.883749386446579,4.905918121337891
Noise2Noise,{},049,1,34.34412824246001,34.986652833005095,0.8636077457666133,4.7856011390686035
Noise2Noise,{},050,1,27.963793738454186,32.707456790305265,0.8585034312205739,4.776243209838867
Noise2Noise,{},051,1,31.928519184678244,32.258529620401475,0.8415314774915045,4.786908864974976
Noise2Noise,{},052,1,36.0585208318753,36.5705045771677,0.9095659525508273,4.910244703292847
Noise2Noise,{},053,1,31.1354553889557,33.9210959988896,0.8634631340778651,4.968462944030762
Noise2Noise,{},054,1,28.608444040338988,32.00861414621932,0.858324687992216,4.769896984100342
Noise2Noise,{},055,1,33.46937716979196,35.71855707211417,0.9178026057426406,4.768970966339111
Noise2Noise,{},056,1,32.113096968010716,34.5040253170564,0.8803412591530645,4.802702188491821
Noise2Noise,{},057,1,28.249713148511315,32.070019771098316,0.8205711176837575,4.956658840179443
Noise2Noise,{},058,1,33.09872926059234,34.37201677907157,0.8767618705124385,4.754731178283691
Noise2Noise,{},059,1,26.43413765241337,32.340783211676325,0.7941422320293801,4.7272138595581055
Noise2Noise,{},060,1,30.423685662403738,31.41851775514265,0.7889445706168063,4.844886064529419
Noise2Noise,{},061,1,36.53710341336511,36.908632910058515,0.8966120693632348,4.772236108779907
Noise2Noise,{},062,1,26.48718703049461,33.60736191775961,0.8031859803172039,4.747586727142334
Noise2Noise,{},063,1,27.31444651764917,33.890233222946584,0.8820011352694531,4.749434232711792
Noise2Noise,{},064,1,30.84876981855851,32.64435861208334,0.8569375874512642,4.914255142211914
Noise2Noise,{},065,1,30.516876268524772,34.564135185092454,0.898246934721694,4.879946947097778
Noise2Noise,{},066,1,29.8551138703887,32.830000977397404,0.8229555877006696,4.851556062698364
Noise2Noise,{},067,1,36.35537117240447,36.79609480725115,0.9091808074002266,4.8326170444488525
Noise2Noise,{},068,1,32.64612766552487,37.52885722622478,0.9257437877122088,4.929702043533325
Noise2Noise,{},069,1,34.04952806930211,37.48145362735525,0.9151264717202194,4.9644670486450195
Noise2Noise,{},070,1,27.89706953422591,32.765407902283194,0.838368919177336,4.788706064224243
Noise2Noise,{},071,1,30.955165092612855,33.64419509904063,0.8725408673145855,4.7400429248809814
Noise2Noise,{},072,1,27.788155526311673,31.05585665905923,0.7996779531013275,4.838176965713501
