DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Noise2Noise,{},001,2,33.14438606275685,35.59023277112957,0.8520666397194852,5.067086696624756
Noise2Noise,{},002,2,39.95391926733666,41.53962277480585,0.9606132997203259,4.897188186645508
Noise2Noise,{},003,2,37.44945875626847,40.17259946677086,0.9532625290812007,4.933267116546631
Noise2Noise,{},004,2,34.68385870458598,35.99955304879461,0.9006116020236015,5.201071739196777
Noise2Noise,{},005,2,32.562825076741724,35.82467616814558,0.8905325790093978,4.905973196029663
Noise2Noise,{},006,2,31.59015580917658,33.109090731535666,0.8294618947074258,5.29398775100708
Noise2Noise,{},007,2,45.20038481894214,45.54335264332343,0.9894594999240102,4.884286880493164
Noise2Noise,{},008,2,38.60065661692947,43.85367611247404,0.9817937734443696,4.742116212844849
Noise2Noise,{},009,2,42.172503656749534,42.221014697865826,0.9763395772438791,4.903110027313232
Noise2Noise,{},010,2,42.95552526428984,43.890537240847074,0.9780302897919965,4.987868070602417
Noise2Noise,{},011,2,39.76792576722546,41.4052744510511,0.933835082447857,4.882916212081909
Noise2Noise,{},012,2,47.91250194650158,48.25587425702288,0.9923300939837646,5.042874097824097
Noise2Noise,{},013,2,38.07687425802934,38.164453412479965,0.9467689423230898,4.904654026031494
Noise2Noise,{},014,2,43.442456842644724,43.91203354380781,0.976483912888908,4.96321702003479
Noise2Noise,{},015,2,38.8542512150645,40.403770449727745,0.9552033728503116,4.9039390087127686
Noise2Noise,{},016,2,39.48258237483343,41.07745073967899,0.9710631110435125,5.0923521518707275
Noise2Noise,{},017,2,27.566177797945315,31.98047448185745,0.7645676566476732,4.904369115829468
Noise2Noise,{},018,2,26.256075182671538,33.637986882269374,0.8000771280415524,4.663875102996826
Noise2Noise,{},019,2,39.46877676126246,39.66968188136836,0.9557098197090722,4.708937883377075
Noise2Noise,{},020,2,26.663294062684496,32.891767424742724,0.8177907483167605,4.914581060409546
Noise2Noise,{},021,2,28.396689441570437,34.24906933312239,0.8448107058840331,4.739243030548096
Noise2Noise,{},022,2,33.85901733362805,35.91770097812786,0.8989220147213228,4.821966886520386
Noise2Noise,{},023,2,30.324313335024158,39.04771161828946,0.9266975517297049,5.008584022521973
Noise2Noise,{},024,2,34.12949503939685,38.63388280768724,0.9281916497698974,4.809730052947998
Noise2Noise,{},025,2,28.572391525008968,33.714945195751966,0.8361247529674295,4.806470155715942
Noise2Noise,{},026,2,35.162186745274255,36.77825095402528,0.8827931069726589,6.2616918087005615
Noise2Noise,{},027,2,40.52276856154375,41.43810594291341,0.9627775447029097,5.063539981842041
Noise2Noise,{},028,2,39.756692416424386,42.53871117345202,0.9693079875672527,4.978250026702881
Noise2Noise,{},029,2,39.57474752139469,40.62822422358181,0.9722617231698528,4.954166889190674
Noise2Noise,{},030,2,32.26650421702487,36.68933161131291,0.9197885717208609,5.069870948791504
Noise2Noise,{},031,2,33.6927584902558,34.3711115149818,0.8686934994032199,4.952574253082275
Noise2Noise,{},032,2,36.11963963372457,36.29451741103754,0.9096380375136517,4.982278108596802
Noise2Noise,{},033,2,30.818874963405673,35.48887616885637,0.9040827863702913,4.582518815994263
Noise2Noise,{},034,2,33.21643049020932,35.8300300720941,0.9169209925905314,4.9210920333862305
Noise2Noise,{},035,2,37.660870407171025,42.06980759631546,0.9725501589648643,4.841999053955078
Noise2Noise,{},036,2,42.20021690554988,44.540475795479935,0.9763654081001044,5.907552003860474
Noise2Noise,{},037,2,42.674386943419655,43.650185412907945,0.9779442743002715,4.802903890609741
Noise2Noise,{},038,2,40.123350119076456,40.82146707479849,0.961323587556294,5.074028015136719
Noise2Noise,{},039,2,37.514479819049846,37.62468686099809,0.9348801118328559,5.31564998626709
