DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Median,size = 2,001,0,21.985738010914133,23.83057528918024,0.5784510258037953,0.010301828384399414,5.9375
Median,size = 2,002,0,27.591148244831857,30.334243118735795,0.6945814442520556,0.007178068161010742,2.046875
Median,size = 2,003,0,26.583084816629192,30.301838314866796,0.7563612519827904,0.007215976715087891,2.0
Median,size = 2,004,0,26.781096084257797,28.81960945254616,0.6850778641497451,0.0070781707763671875,0.0
Median,size = 2,005,0,23.232190950884075,28.023221991073598,0.7310268502047639,0.007209062576293945,0.0
Median,size = 2,006,0,22.924972656473166,24.123408537238035,0.48627147448348573,0.007099151611328125,0.0
Median,size = 2,007,0,23.06529385124401,25.05028403395965,0.5849756913113682,0.007986783981323242,2.15625
Median,size = 2,008,0,19.844500458424033,24.438940379261847,0.5890476910409652,0.007634162902832031,0.5
Median,size = 2,009,0,22.32984235412105,24.460950078507896,0.5805901930362393,0.007415056228637695,0.34375
Median,size = 2,010,0,20.585889857962943,23.62270760701804,0.5423156599853872,0.007073879241943359,0.0
Median,size = 2,011,0,22.179592842695936,25.140850983158373,0.5904444442593684,0.007980823516845703,2.078125
Median,size = 2,012,0,22.938382691950103,24.468872095217925,0.5001297029913203,0.007626056671142578,0.34375
Median,size = 2,013,0,20.470021725229866,22.19647804460173,0.4444518097816759,0.007189035415649414,0.0
Median,size = 2,014,0,21.21693167186368,24.202326844186317,0.590307911136896,0.0071260929107666016,0.0
Median,size = 2,015,0,24.424959103564024,26.392817743263606,0.6413553753314875,0.007119178771972656,0.0
Median,size = 2,016,0,18.94576055121582,23.194327125987844,0.556051966320751,0.007091045379638672,0.0
Median,size = 2,017,0,19.0996839954451,22.48949723726468,0.5908948898171638,0.007140159606933594,0.0
Median,size = 2,018,0,26.720935137726435,27.924069835739104,0.6517436034311831,0.007308006286621094,0.0
Median,size = 2,019,0,24.943128577019266,26.93641832493033,0.6409620635164788,0.007476091384887695,0.0
Median,size = 2,020,0,18.81601130915532,20.837513317077004,0.44614876467955306,0.007161140441894531,2.046875
Median,size = 2,021,0,19.11415663792064,21.48141628433764,0.5074750050549859,0.007135868072509766,0.0
Median,size = 2,022,0,25.197089837636256,26.25527769378435,0.5465166346541028,0.00708770751953125,0.0
Median,size = 2,023,0,25.985053791576963,26.99695870976079,0.5871732566919172,0.007109165191650391,0.0
Median,size = 2,024,0,22.18220036526226,25.024898435936546,0.6160994645162502,0.007098197937011719,0.0
Median,size = 2,025,0,26.810083044491755,27.439787240276047,0.557071672627942,0.007082939147949219,0.0
Median,size = 2,026,0,25.799899349412584,28.973302847739166,0.6905740535093148,0.007073163986206055,0.0
Median,size = 2,027,0,27.67334598992448,30.179391152067513,0.6978804375267005,0.00708770751953125,0.0
Median,size = 2,028,0,27.20141709238845,28.443111902777588,0.6156848059155196,0.007262229919433594,0.03125
Median,size = 2,029,0,23.199648417930312,25.5317296420292,0.5917234406737354,0.007151126861572266,1.609375
Median,size = 2,030,0,25.40256700929891,27.255644191174135,0.614677564621391,0.007520914077758789,0.015625
Median,size = 2,031,0,28.479057406304698,29.68329360393455,0.6953975851361927,0.0070819854736328125,0.0
Median,size = 2,032,0,22.86436071917496,26.42477074341246,0.6324803587474894,0.008307933807373047,0.0
Median,size = 2,033,0,26.702983943245748,30.17814217681295,0.7411170597956613,0.00714874267578125,0.0
Median,size = 2,034,0,22.87140533130483,25.106195853888494,0.5611612344868394,0.007172822952270508,2.015625
Median,size = 2,035,0,25.85804012078959,29.611845254795917,0.6821233346108362,0.007247209548950195,0.0
Median,size = 2,036,0,26.54050289680452,28.3577151810195,0.6665925930528641,0.0073277950286865234,0.015625
Median,size = 2,037,0,24.08219732387319,27.641086070081826,0.6852543879684633,0.008103132247924805,0.0
Median,size = 2,038,0,35.79728898638245,36.074873762278905,0.8261979363541399,0.007772207260131836,2.0
Median,size = 2,039,0,22.766349122442932,27.996509636157377,0.7113857122705927,0.007654905319213867,0.0
Median,size = 2,040,0,26.24100122858714,29.048845616204755,0.7360299413902022,0.007710933685302734,2.0
Median,size = 2,041,0,22.858386041123453,26.859417095339534,0.6549354339366033,0.007789134979248047,0.0
Median,size = 2,042,0,25.983539333005563,27.62020691131568,0.6873112659261458,0.007825851440429688,0.625
Median,size = 2,043,0,26.134260332622205,28.056834659197364,0.5923961885459499,0.007699012756347656,0.078125
Median,size = 2,044,0,26.10077449736972,29.219181950781362,0.7213025783277314,0.00783991813659668,0.0
Median,size = 2,045,0,23.532313513542633,25.88940812512159,0.6146796712077167,0.00772404670715332,2.015625
Median,size = 2,046,0,22.085651223654335,23.93784983059511,0.5638756951968721,0.00774693489074707,0.0
Median,size = 2,047,0,26.829653905120736,28.359299006426603,0.5976384966065927,0.007496833801269531,0.0
Median,size = 2,048,0,27.39404153295387,31.100361757622604,0.743396447123331,0.00746917724609375,0.0
Median,size = 2,049,0,25.30231629946114,26.87670503339438,0.5807510667257408,0.0077440738677978516,2.0
Median,size = 2,050,0,32.18500871269232,33.675569816681204,0.7348223300777823,0.007654905319213867,0.0
Median,size = 2,051,0,27.102530453132793,29.504473693585265,0.6751696762400625,0.007641792297363281,2.109375
Median,size = 2,052,0,26.958742642145523,30.055920189669017,0.7661684387931297,0.007690906524658203,2.0
Median,size = 2,053,0,28.06207196739033,30.524396331095083,0.7006242154309519,0.0172579288482666,2.015625
Median,size = 2,054,0,28.674518405954863,30.895759188890352,0.6822494692643437,0.007850885391235352,2.0
Median,size = 2,055,0,27.20121259879533,28.688905281558107,0.6706838260128708,0.0077381134033203125,1.96875
Median,size = 2,056,0,27.6121920968359,28.966815065735553,0.6603942910061416,0.008334159851074219,2.0625
Median,size = 2,057,0,26.240493087279326,28.42203195695546,0.6747490314130767,0.00799417495727539,2.078125
Median,size = 2,058,0,26.68586612053602,29.00806241249746,0.649840366721456,0.007754087448120117,0.546875
Median,size = 2,059,0,24.220566696821567,27.460541270422357,0.6084991868043949,0.007654905319213867,2.015625
Median,size = 2,060,0,26.49346445128499,27.79575291215664,0.6181708151877208,0.007649898529052734,0.1875
