DenoiserType,Parameter,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
TV-Chambolle,weight = 0.05,0,24.31027044816194,32.303610201112384,0.8172189274072725,0.05257024168968201,28.362239583333334
TV-Chambolle,weight = 0.1,0,24.146758241613938,34.450111777429555,0.8251896693509476,0.07709733446439107,23.749479166666667
TV-Chambolle,weight = 0.2,0,23.909762262166208,32.79976009392347,0.800936966083568,0.12633471290270487,26.153385416666666
