DenoiserType,Parameter,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Noise2Void,Default parameters,0,23.89590346888101,29.71811266783511,0.7312541447956405,35.84586983720462,-65.612109375
