DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Gaussian,sigma = 3,005,0,21.38919375806678,32.91501877613289,0.8225662452178442,0.004325151443481445,2.0625
Gaussian,sigma = 3,006,0,22.710139193568036,32.70190146830677,0.7359212760764695,0.0042459964752197266,0.03125
Gaussian,sigma = 3,007,0,21.221128140014834,33.9249182534301,0.8306301155129817,0.004230022430419922,0.78125
Gaussian,sigma = 3,008,0,19.54185062908152,32.734310480418955,0.7501422789199288,0.0042531490325927734,0.03125
Gaussian,sigma = 3,009,0,21.316433070534192,32.74469566780019,0.8042991953793376,0.004598140716552734,1.4375
Gaussian,sigma = 3,010,0,21.156022642705175,32.20361020917046,0.7925417613854439,0.0044100284576416016,0.03125
Gaussian,sigma = 3,011,0,21.586769351869357,35.48641446324908,0.8599810860970145,0.0043451786041259766,0.0
Gaussian,sigma = 3,012,0,22.585378789154596,33.69410743977531,0.7779208323502114,0.00441288948059082,1.4375
Gaussian,sigma = 3,013,0,19.884611146773562,31.073754655651115,0.7127251706255644,0.004647731781005859,0.0
Gaussian,sigma = 3,014,0,20.641398122461723,33.979961508541365,0.8164876693036024,0.0044209957122802734,1.4375
Gaussian,sigma = 3,015,0,23.811929816776896,34.515762240073826,0.8252435007055284,0.004498004913330078,0.015625
Gaussian,sigma = 3,016,0,19.461597175552633,33.752862992190444,0.7905004805093104,0.004518270492553711,1.4375
Gaussian,sigma = 3,017,0,18.984148344085455,31.953806305429122,0.7950748258307174,0.005011081695556641,0.40625
Gaussian,sigma = 3,018,0,26.644350311293593,32.89001819873354,0.7878606172459972,0.004324197769165039,0.0
Gaussian,sigma = 3,019,0,26.281914575516833,34.83907044501186,0.833517123627353,0.0044841766357421875,2.015625
Gaussian,sigma = 3,020,0,18.468509868184707,29.677171292927298,0.6889465246482026,0.00442814826965332,2.421875
Gaussian,sigma = 3,021,0,19.123406224591324,29.694034916754788,0.7294683939763427,0.00429081916809082,2.5
Gaussian,sigma = 3,022,0,23.354862800506012,33.82280901804559,0.7857974732346258,0.004350900650024414,2.421875
Gaussian,sigma = 3,023,0,26.052364218346437,33.775000416418756,0.7678209623456218,0.00422215461730957,0.5
Gaussian,sigma = 3,024,0,21.035595553850474,31.720494097915328,0.7828922755434286,0.0043909549713134766,0.0
Gaussian,sigma = 3,025,0,28.036969904408743,34.35050994644353,0.8022266762379042,0.005161762237548828,0.0
Gaussian,sigma = 3,026,0,25.764843007035672,33.920549238178985,0.7927034301801229,0.00420689582824707,0.0
Gaussian,sigma = 3,027,0,26.420086997029813,35.06167606607241,0.8598835525125312,0.004891872406005859,0.421875
Gaussian,sigma = 3,028,0,25.36761231749674,33.24786361373178,0.7695141018479676,0.0045850276947021484,0.0
Gaussian,sigma = 3,029,0,23.496620753476492,33.590458392438144,0.7450899652287817,0.004979133605957031,0.46875
Gaussian,sigma = 3,030,0,22.606595112473563,32.22239068827196,0.7974194547430716,0.004957914352416992,0.0
Gaussian,sigma = 3,031,0,27.64213991370889,35.730796146878404,0.851590179782855,0.005323171615600586,0.0
Gaussian,sigma = 3,032,0,24.746192856220897,34.148307289290656,0.7848144307420128,0.005136966705322266,2.484375
Gaussian,sigma = 3,033,0,24.208317360822292,37.26993121952512,0.8984213416656743,0.005123138427734375,0.40625
Gaussian,sigma = 3,034,0,23.050966651334758,34.824626615608764,0.8376128417900173,0.004862070083618164,0.0
Gaussian,sigma = 3,035,0,23.705686692809692,36.064906898322725,0.8524181854002573,0.004454135894775391,0.0
Gaussian,sigma = 3,036,0,24.724412362736725,33.36122298347108,0.8319289658468912,0.004476785659790039,0.0
Gaussian,sigma = 3,037,0,23.047610581366243,32.87741537783008,0.8370259007124216,0.004461050033569336,0.0
Gaussian,sigma = 3,038,0,37.45892872574332,39.827905733415626,0.8920806258148151,0.004765033721923828,2.078125
Gaussian,sigma = 3,039,0,22.707613230290168,32.4484573181704,0.8176606445283146,0.004747152328491211,1.984375
Gaussian,sigma = 3,040,0,26.2289841070754,32.804964458884726,0.8389267330216459,0.004559755325317383,0.0
Gaussian,sigma = 3,041,0,22.011005421853092,32.71929295305703,0.7869641653676313,0.00480198860168457,0.0
Gaussian,sigma = 3,042,0,24.770715029438396,31.053445035755463,0.8246814447998074,0.004524946212768555,0.0
Gaussian,sigma = 3,043,0,25.281888841270476,34.60775424388445,0.7714640807449461,0.004767894744873047,2.015625
Gaussian,sigma = 3,044,0,26.677429656148753,33.81763737494061,0.8226172721115114,0.00506591796875,2.53125
Gaussian,sigma = 3,045,0,21.45343017164351,32.727169346553104,0.808502436605394,0.005118846893310547,2.4375
Gaussian,sigma = 3,046,0,21.750607589683142,30.779105952579794,0.8028309913969504,0.004808902740478516,0.921875
Gaussian,sigma = 3,047,0,26.735408570796647,32.79337097453721,0.7763042364937718,0.004616975784301758,2.5
Gaussian,sigma = 3,048,0,27.316401797154896,36.67804907875395,0.9152016429986988,0.0046122074127197266,2.0
Gaussian,sigma = 3,049,0,25.497692153445985,34.59982216779128,0.7713396520876636,0.004542827606201172,0.0
Gaussian,sigma = 3,050,0,31.413421047769322,37.58389653380577,0.8552218666965229,0.0046770572662353516,0.421875
Gaussian,sigma = 3,051,0,27.141580232409986,34.294797601416924,0.8172504211298421,0.004769086837768555,1.75
Gaussian,sigma = 3,052,0,27.107707736565203,32.187029787737444,0.8353875427622518,0.004576921463012695,0.0
Gaussian,sigma = 3,053,0,27.56432615707321,34.42690792648834,0.8353133144884219,0.004562854766845703,2.5
Gaussian,sigma = 3,054,0,29.245329380549023,34.876659217981405,0.7435543102642087,0.00448298454284668,2.5
Gaussian,sigma = 3,055,0,27.094564237214783,35.586629950288604,0.8307312085301192,0.004341840744018555,2.5
Gaussian,sigma = 3,056,0,24.03078039675662,32.9107050299572,0.8131699697115159,0.004480123519897461,0.0
Gaussian,sigma = 3,057,0,25.601300590171732,33.94438012738421,0.8738291380983898,0.004431962966918945,0.4375
Gaussian,sigma = 3,058,0,25.07122180918023,33.4574676735047,0.8175116266735453,0.004312753677368164,2.5
Gaussian,sigma = 3,059,0,23.285007619510736,34.53576679227099,0.8090284894674211,0.004332065582275391,0.0
Gaussian,sigma = 3,060,0,25.617035924917566,32.45692043096795,0.7936394253490973,0.004198789596557617,0.0
Gaussian,sigma = 3,061,0,25.357418324599287,34.65985679458906,0.80194415192631,0.004288911819458008,0.0
Gaussian,sigma = 3,062,0,24.136532312381643,37.43735752274627,0.859792721825106,0.00422978401184082,0.0
Gaussian,sigma = 3,063,0,24.503139300583598,32.28245643994478,0.8015982446766082,0.004235982894897461,0.0
Gaussian,sigma = 3,064,0,23.441755549560305,32.659624198283026,0.7693344263101103,0.004379749298095703,2.5
Gaussian,sigma = 3,065,0,25.143290713841985,35.506660537870815,0.7983757493396443,0.004289865493774414,0.0
Gaussian,sigma = 3,066,0,25.11056752576614,36.17542042489576,0.7861466497052426,0.004151821136474609,0.0
Gaussian,sigma = 3,067,0,27.212823225114473,33.692758133928265,0.7667201321380139,0.004186868667602539,0.0
Gaussian,sigma = 3,068,0,24.820292444616427,35.43100446715378,0.8271967375471441,0.00415802001953125,0.0
