DenoiserType,Parameter,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Gaussian,sigma = 2.5,0,24.167951003464847,34.31654790428213,0.8206488035810907,0.004408321777979533,1.34375
Gaussian,sigma = 3,0,23.986013900667412,33.228105279531185,0.8079689399257688,0.004628707965215047,1.02734375
Gaussian,sigma = 3.5,0,23.674256465718088,32.20957100712615,0.7959792163587689,0.005132563908894857,0.9415364583333333
