DenoiserType,Parameter,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Median,size = 10,0,23.315529910962578,32.31262668290801,0.8184237391475132,0.2890344043572744,0.32265625
Median,size = 5,0,23.92766391689627,33.48136673356878,0.8372032045014163,0.08836140632629394,0.33502604166666666
Median,size = 8,0,23.569099431986537,33.25205941612787,0.8326972658186714,0.19053549766540528,0.583203125
