DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
TV-Chambolle,weight = 0.05,001,0,21.16145900157809,27.238975662645572,0.773205221592955,0.03819417953491211,42.21875
TV-Chambolle,weight = 0.05,002,0,26.78374706734756,37.214350640669,0.8532893206476402,0.06825804710388184,22.0625
TV-Chambolle,weight = 0.05,003,0,28.189536947534876,35.488505138655746,0.8080186472766214,0.02098703384399414,36.21875
TV-Chambolle,weight = 0.05,004,0,25.540338433812998,35.00036903277161,0.8598127261933336,0.029337167739868164,6.546875
TV-Chambolle,weight = 0.05,005,0,22.763382520384205,33.236391876087396,0.8428026675842752,0.03668403625488281,19.6875
TV-Chambolle,weight = 0.05,006,0,21.495378987174526,29.83718527636054,0.744019249322151,0.06139683723449707,46.625
TV-Chambolle,weight = 0.05,007,0,22.192688956527537,28.363927222764026,0.787643471133853,0.013864278793334961,15.546875
TV-Chambolle,weight = 0.05,008,0,19.467958661658987,29.27523588164484,0.7430803855639295,0.04617500305175781,28.484375
TV-Chambolle,weight = 0.05,009,0,22.81397626790469,28.189962900957518,0.7763387591404666,0.03164100646972656,24.296875
TV-Chambolle,weight = 0.05,010,0,21.016285384373635,28.506898993966402,0.7808076700139132,0.07992815971374512,16.140625
TV-Chambolle,weight = 0.05,011,0,22.168753595485782,30.467301099448466,0.8224702648787248,0.0459599494934082,32.234375
TV-Chambolle,weight = 0.05,012,0,22.64428932557896,29.270966021483893,0.7654515897469014,0.06812691688537598,18.03125
TV-Chambolle,weight = 0.05,013,0,19.478131028964466,26.0929791585147,0.6901506858911289,0.09470915794372559,25.6875
TV-Chambolle,weight = 0.05,014,0,19.675766776930622,29.782781502763026,0.8147497631199683,0.0556490421295166,54.734375
TV-Chambolle,weight = 0.05,015,0,23.492538783852027,31.007889302419972,0.8371031450020893,0.05422782897949219,26.203125
TV-Chambolle,weight = 0.05,016,0,20.288927908557255,27.52469406149452,0.735636319732694,0.07407307624816895,30.890625
TV-Chambolle,weight = 0.05,017,0,19.202732067692065,25.694824539052682,0.7737479906964531,0.06157732009887695,22.046875
TV-Chambolle,weight = 0.05,018,0,24.749483509829293,33.62987054120257,0.835021893867704,0.051963090896606445,49.640625
TV-Chambolle,weight = 0.05,019,0,24.400567971838708,32.6255921580984,0.8461195028571817,0.05205988883972168,21.21875
TV-Chambolle,weight = 0.05,020,0,18.529451306561498,25.0205218886164,0.6781679382311823,0.08909010887145996,35.796875
TV-Chambolle,weight = 0.05,021,0,19.20025877285412,24.933128596525926,0.7147772818695748,0.08163714408874512,19.234375
TV-Chambolle,weight = 0.05,022,0,24.62303386155101,31.68090488807481,0.7832687573336578,0.0754847526550293,29.34375
TV-Chambolle,weight = 0.05,023,0,26.25652513327278,31.447083061210016,0.7619624493791021,0.03048086166381836,19.03125
TV-Chambolle,weight = 0.05,024,0,20.471890053463593,29.652386709204237,0.8137847363129188,0.05091094970703125,21.984375
TV-Chambolle,weight = 0.05,025,0,28.762865094789124,32.49918249445946,0.823263578790652,0.05025196075439453,22.046875
TV-Chambolle,weight = 0.05,026,0,25.578143955666214,35.28777763771508,0.833067406439102,0.05364203453063965,36.890625
TV-Chambolle,weight = 0.05,027,0,25.565647270885037,36.66124992988576,0.8563977299448012,0.13153600692749023,59.859375
TV-Chambolle,weight = 0.05,028,0,24.600374872796642,34.10043653266754,0.8039974311050727,0.042881011962890625,20.421875
TV-Chambolle,weight = 0.05,029,0,23.11488501992795,30.212786927297493,0.7953351897543364,0.05761098861694336,57.46875
TV-Chambolle,weight = 0.05,030,0,24.443706691122177,32.51971212133297,0.8094667098530022,0.03785085678100586,22.265625
TV-Chambolle,weight = 0.05,031,0,30.008999554235807,36.511350405990484,0.859218424017598,0.05695629119873047,31.828125
TV-Chambolle,weight = 0.05,032,0,24.873236737453887,31.57667679072061,0.7642498590510517,0.04038095474243164,11.390625
TV-Chambolle,weight = 0.05,033,0,25.287295163532754,37.170948213511025,0.9115270450150158,0.04414224624633789,18.015625
TV-Chambolle,weight = 0.05,034,0,21.94712901420351,29.90423696461366,0.801265647121357,0.04287385940551758,38.421875
TV-Chambolle,weight = 0.05,035,0,24.601186286305943,36.590746707299104,0.8739587006838245,0.03781604766845703,11.796875
TV-Chambolle,weight = 0.05,036,0,25.914157063349027,34.11049219578691,0.8372327643801216,0.05072498321533203,4.90625
TV-Chambolle,weight = 0.05,037,0,24.97004983842087,33.29593202134636,0.8615384519890656,0.04864907264709473,21.8125
TV-Chambolle,weight = 0.05,038,0,40.256340743928945,42.940602256495865,0.909073877425265,0.0431981086730957,8.921875
TV-Chambolle,weight = 0.05,039,0,22.851170396304298,33.32408622651695,0.8329829274736681,0.06619381904602051,41.59375
TV-Chambolle,weight = 0.05,040,0,25.61936689740091,34.76547379289953,0.8579723937322931,0.05896329879760742,35.0625
TV-Chambolle,weight = 0.05,041,0,23.506008384883064,32.87919629074572,0.8148470926648531,0.0698699951171875,22.0
TV-Chambolle,weight = 0.05,042,0,26.792316676805214,33.33914841089723,0.8800654259778871,0.06440901756286621,21.875
TV-Chambolle,weight = 0.05,043,0,26.112372616247022,31.953720100171324,0.7430549086506988,0.013203144073486328,16.046875
TV-Chambolle,weight = 0.05,044,0,28.670678245569047,35.48791346584951,0.858036875123927,0.044950008392333984,12.9375
TV-Chambolle,weight = 0.05,045,0,21.029206863302484,31.21633814629062,0.8071197360240396,0.054509878158569336,17.984375
TV-Chambolle,weight = 0.05,046,0,20.604666409792166,28.73057608374118,0.8094400958289434,0.0593111515045166,32.140625
TV-Chambolle,weight = 0.05,047,0,27.688695041591387,33.6768679841129,0.7851509345577041,0.031154870986938477,20.375
TV-Chambolle,weight = 0.05,048,0,30.291173176535086,38.14604031980859,0.9030251228576552,0.03310108184814453,22.171875
TV-Chambolle,weight = 0.05,049,0,25.66291738419999,32.350023554136946,0.7943313458083662,0.06141090393066406,23.734375
TV-Chambolle,weight = 0.05,050,0,32.60477217705639,40.52974096228994,0.8424339464800936,0.09183573722839355,31.8125
TV-Chambolle,weight = 0.05,051,0,28.321011421860195,34.470519451981694,0.8177251142932324,0.01930403709411621,14.109375
TV-Chambolle,weight = 0.05,052,0,26.085908313384603,35.77632671891423,0.8780642558158899,0.06111502647399902,31.328125
TV-Chambolle,weight = 0.05,053,0,30.008997863816603,36.62296077724242,0.8290428270750422,0.06715226173400879,2.0
TV-Chambolle,weight = 0.05,054,0,30.056838125171414,37.12709137082949,0.7927995659573845,0.07066488265991211,44.125
TV-Chambolle,weight = 0.05,055,0,27.481234622955583,32.66315627041044,0.8033670156399749,0.020370960235595703,18.0
TV-Chambolle,weight = 0.05,056,0,25.949903032948356,34.61206690358665,0.8332735523154998,0.02662515640258789,20.03125
TV-Chambolle,weight = 0.05,057,0,25.47478563775995,35.12626594211139,0.8972751269931832,0.05685997009277344,44.25
TV-Chambolle,weight = 0.05,058,0,23.314677545660626,35.326871708978054,0.8438764575665686,0.09558701515197754,49.359375
TV-Chambolle,weight = 0.05,059,0,22.529089089122763,33.22031578394893,0.7916192359852556,0.06364631652832031,10.21875
TV-Chambolle,weight = 0.05,060,0,24.838958902242382,32.81691181510034,0.8195170631291706,0.031271934509277344,30.078125
TV-Chambolle,weight = 0.05,061,0,24.946183535471395,34.60481686620224,0.8178044796284922,0.07307982444763184,36.796875
TV-Chambolle,weight = 0.05,062,0,24.571756718380655,36.03243898535006,0.8703700157807189,0.11722207069396973,49.265625
TV-Chambolle,weight = 0.05,063,0,24.081469957012345,33.480136176740295,0.8352530516679808,0.06747913360595703,46.578125
TV-Chambolle,weight = 0.05,064,0,23.889649948367733,32.00254711574408,0.7996055758446796,0.061551809310913086,33.734375
TV-Chambolle,weight = 0.05,065,0,26.88593395558442,33.15194313962023,0.7093961142810332,0.02686905860900879,20.765625
TV-Chambolle,weight = 0.05,066,0,24.304030838271544,32.88803396263092,0.81890022609748,0.04815316200256348,47.71875
TV-Chambolle,weight = 0.05,067,0,26.832575861255314,35.041362413176955,0.8032472738351403,0.0807039737701416,36.6875
TV-Chambolle,weight = 0.05,068,0,25.742205416614073,35.18631040114421,0.8393980993414583,0.0719156265258789,55.015625
TV-Chambolle,weight = 0.05,069,0,23.223452052490202,31.075745884626315,0.8436862533330927,0.05076098442077637,29.734375
TV-Chambolle,weight = 0.05,070,0,26.328636169498832,34.59435534302116,0.881663272500572,0.06773686408996582,57.296875
TV-Chambolle,weight = 0.05,071,0,26.759764183038733,34.71500888263892,0.8152122793179759,0.024577856063842773,31.4375
TV-Chambolle,weight = 0.05,072,0,22.115417725600416,30.48107746212388,0.8288831226136286,0.04474687576293945,54.203125
TV-Chambolle,weight = 0.05,073,0,24.76762244829255,31.660043980452116,0.8301763620059446,0.06184887886047363,63.046875
TV-Chambolle,weight = 0.05,074,0,19.615386796201793,25.15325148033629,0.7176086944171113,0.044836997985839844,35.6875
TV-Chambolle,weight = 0.05,075,0,26.009711159489118,28.096194463980556,0.765160752301076,0.01908397674560547,22.234375
TV-Chambolle,weight = 0.05,076,0,21.993222094188653,34.29137173405395,0.8220834595792205,0.04835820198059082,30.78125
TV-Chambolle,weight = 0.05,077,0,26.224510924339995,32.89105021569401,0.8432305511414383,0.06677579879760742,39.28125
TV-Chambolle,weight = 0.05,078,0,18.8349076910668,25.66927266216078,0.7095200813561213,0.08933496475219727,48.125
TV-Chambolle,weight = 0.05,079,0,23.838054232560772,31.655130720376086,0.8076668405600179,0.055124759674072266,2.609375
TV-Chambolle,weight = 0.05,080,0,23.94457416001934,31.735287419014444,0.8504734665947361,0.061434268951416016,50.40625
TV-Chambolle,weight = 0.05,081,0,19.956081357639494,32.166179171469885,0.8218630817919744,0.06541204452514648,42.4375
TV-Chambolle,weight = 0.05,082,0,21.903550844323156,28.752358038502337,0.8006382202002229,0.05459189414978027,41.53125
TV-Chambolle,weight = 0.05,083,0,24.109673240293773,34.38027810176894,0.8804381475642701,0.05270504951477051,25.015625
TV-Chambolle,weight = 0.05,084,0,25.819476269874556,33.05560190042038,0.8596294478206472,0.05494999885559082,29.0625
TV-Chambolle,weight = 0.05,085,0,26.766851192744653,36.958346728554844,0.8968685043200839,0.046975135803222656,37.1875
TV-Chambolle,weight = 0.05,086,0,21.662314829530352,31.678902895186805,0.8587857164812449,0.04301714897155762,21.546875
TV-Chambolle,weight = 0.05,087,0,25.568006246825583,31.616329751665372,0.8619849134151732,0.06431078910827637,38.734375
TV-Chambolle,weight = 0.05,088,0,20.346939079696526,31.98629355943317,0.8328752730142565,0.062422752380371094,19.21875
TV-Chambolle,weight = 0.05,089,0,20.24301662316421,27.549256667386675,0.8054025233836134,0.05327296257019043,43.09375
TV-Chambolle,weight = 0.05,090,0,26.77814669627506,33.120756447528315,0.8288067148760278,0.04954075813293457,12.8125
TV-Chambolle,weight = 0.05,091,0,23.87326970247283,31.26548993091752,0.7636553605109551,0.04990792274475098,7.96875
TV-Chambolle,weight = 0.05,092,0,21.419096872198327,27.671762375921453,0.7737799170836527,0.02377009391784668,22.0
TV-Chambolle,weight = 0.05,093,0,21.87684507978591,30.923228882675062,0.7757618257231191,0.05914902687072754,23.171875
TV-Chambolle,weight = 0.05,094,0,24.102640959949664,31.931126783181817,0.8577582652995825,0.06393074989318848,26.046875
TV-Chambolle,weight = 0.05,095,0,22.571470557338245,29.630044538561002,0.809238749912345,0.023925065994262695,20.28125
TV-Chambolle,weight = 0.05,096,0,22.225541290840972,30.424011354836757,0.8039775322272888,0.04907488822937012,15.390625
TV-Chambolle,weight = 0.05,097,0,26.717145026859868,32.63031072958988,0.8587886352079518,0.05964183807373047,31.109375
TV-Chambolle,weight = 0.05,098,0,24.497987877579913,33.23771479906439,0.8658329422267267,0.05358719825744629,37.59375
TV-Chambolle,weight = 0.05,099,0,23.835695160823317,33.47928185876913,0.840531667936437,0.06769108772277832,36.03125
TV-Chambolle,weight = 0.05,100,0,24.709973635545467,29.86208255700285,0.8037972352004219,0.017106294631958008,3.4375
TV-Chambolle,weight = 0.05,101,0,20.75485409931329,27.26966055090617,0.7207206171758899,0.026922941207885742,34.203125
TV-Chambolle,weight = 0.05,102,0,20.83864065701846,33.067141471856964,0.8539673638148634,0.06490802764892578,36.984375
TV-Chambolle,weight = 0.05,103,0,26.655641625543247,36.50212668246619,0.825446329973094,0.03997802734375,18.375
TV-Chambolle,weight = 0.05,104,0,26.077301428282812,33.904022437165004,0.8431911556621203,0.03281593322753906,4.125
TV-Chambolle,weight = 0.05,105,0,26.111966586612887,31.490103063341344,0.8358283543274314,0.06193423271179199,17.296875
TV-Chambolle,weight = 0.05,106,0,20.9435473478456,28.135094596928102,0.7820264631181603,0.07604312896728516,33.328125
TV-Chambolle,weight = 0.05,107,0,28.152051771076874,33.29724654672671,0.8327418006255093,0.015331268310546875,24.015625
TV-Chambolle,weight = 0.05,108,0,22.38060960289524,28.435148398722983,0.8073898061785374,0.08063793182373047,32.65625
TV-Chambolle,weight = 0.05,109,0,23.09166917581677,30.82380340493429,0.8444432193538673,0.06150507926940918,43.28125
TV-Chambolle,weight = 0.05,110,0,25.13345907619049,32.809095983437494,0.8589038157828026,0.04655194282531738,4.046875
TV-Chambolle,weight = 0.05,111,0,25.348059269250022,33.9664539885938,0.8585660586363489,0.03463482856750488,41.875
TV-Chambolle,weight = 0.05,112,0,28.606436472770348,36.63896715537789,0.8166147988639647,0.034191131591796875,19.421875
TV-Chambolle,weight = 0.05,113,0,23.661597046214816,32.54111482135653,0.856233211097518,0.04420185089111328,18.09375
TV-Chambolle,weight = 0.05,114,0,24.6619718494659,32.02350530744787,0.7953539649412936,0.04744100570678711,11.46875
TV-Chambolle,weight = 0.05,115,0,26.005398098742578,34.374994537071395,0.8390360170921306,0.025143146514892578,39.890625
TV-Chambolle,weight = 0.05,116,0,23.681957860673425,30.997397268192653,0.8059472993929995,0.047335147857666016,21.734375
TV-Chambolle,weight = 0.05,117,0,26.95651944611801,34.74277629813725,0.802472062162893,0.027328014373779297,35.125
