DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
NL-Means,Default parameters,001,0,21.441166121511785,28.567663738795627,0.7627558980684725,0.6045629978179932,14.484375
NL-Means,Default parameters,002,0,26.293614048323715,35.505114690712546,0.8354726481787729,0.5862798690795898,8.96875
NL-Means,Default parameters,003,0,25.24568862629571,32.234688092229426,0.8133413694133198,0.5847539901733398,0.0
NL-Means,Default parameters,004,0,25.696954676929487,33.39280018846808,0.8420893456746077,0.5850210189819336,11.0625
NL-Means,Default parameters,005,0,22.167639686923714,30.45198235503534,0.7834135155618375,0.584848165512085,10.71875
NL-Means,Default parameters,006,0,20.76645305824785,28.966865934446876,0.6865138785584953,0.581981897354126,7.015625
NL-Means,Default parameters,007,0,20.808204857927684,30.466356551003262,0.8013879425854163,0.5832130908966064,10.96875
NL-Means,Default parameters,008,0,19.072582413959157,29.50115435427652,0.7190365298826482,0.5838260650634766,9.015625
NL-Means,Default parameters,009,0,21.601980237420367,29.6245281302957,0.7540088048146221,0.5827591419219971,8.9375
NL-Means,Default parameters,010,0,19.631720175747233,28.601917805950777,0.7124432922588236,0.582766056060791,10.546875
NL-Means,Default parameters,011,0,22.20732105906256,33.16131553214024,0.825621114433148,0.5817570686340332,3.703125
NL-Means,Default parameters,012,0,22.38164845398856,30.920505054054765,0.7575185508974361,0.5978260040283203,8.953125
NL-Means,Default parameters,013,0,19.024965426445632,27.653796300078458,0.6451637412071679,0.6221599578857422,9.75
NL-Means,Default parameters,014,0,19.596650842623365,30.51901826570521,0.7893965653273529,0.6191332340240479,8.890625
NL-Means,Default parameters,015,0,21.900685507599825,30.60784758360446,0.799912319072539,0.615447998046875,-0.40625
NL-Means,Default parameters,016,0,18.316665773883795,30.39724645878071,0.7420407809420867,0.6005489826202393,11.234375
NL-Means,Default parameters,017,0,18.853175872649647,28.988254204095973,0.7597448928451536,0.5912909507751465,10.828125
NL-Means,Default parameters,018,0,25.248262323243523,29.939720576924028,0.7356794824166478,0.5912280082702637,4.1875
NL-Means,Default parameters,019,0,24.55064310164193,31.90667256011295,0.8028710965863431,0.5953619480133057,9.046875
NL-Means,Default parameters,020,0,19.207525122557115,26.645645719222195,0.6522647809283287,0.5936310291290283,9.296875
NL-Means,Default parameters,021,0,18.496580008737944,26.720419451270324,0.6991650843759181,0.5819377899169922,6.15625
NL-Means,Default parameters,022,0,23.04124457135984,29.99692936812792,0.7080275425394871,0.6127281188964844,-8.640625
NL-Means,Default parameters,023,0,24.43581943376932,30.759919117208995,0.7435467587552401,0.5925421714782715,5.65625
NL-Means,Default parameters,024,0,19.49292219253667,28.72449905740591,0.7574536356644023,0.7062070369720459,-8.671875
NL-Means,Default parameters,025,0,26.4854546774324,30.72228043126977,0.7292680010203896,0.6055810451507568,4.0
NL-Means,Default parameters,026,0,26.211150172254133,31.968010324252766,0.7480713708588136,0.6205151081085205,7.625
NL-Means,Default parameters,027,0,24.006244426887307,33.29374598447369,0.8535600078529083,0.6330652236938477,7.78125
NL-Means,Default parameters,028,0,24.11500158218527,30.732346942294228,0.7366381500838147,0.6274681091308594,10.015625
NL-Means,Default parameters,029,0,22.099327518360926,30.48338958535794,0.7652189698274614,0.6224009990692139,-2.046875
NL-Means,Default parameters,030,0,23.103965879865065,30.02930255096085,0.7652104018542494,0.6098480224609375,11.828125
NL-Means,Default parameters,031,0,26.073109235353563,31.727805345548646,0.7727150433133648,0.5979220867156982,8.328125
NL-Means,Default parameters,032,0,22.656689307618684,30.648845176970262,0.7294010444854802,0.6141171455383301,-9.5625
NL-Means,Default parameters,033,0,22.63462830719089,34.08913932465715,0.8768806654402628,0.5963070392608643,8.125
NL-Means,Default parameters,034,0,21.925821114625496,32.021612987680896,0.7964808272474418,0.5978438854217529,9.96875
NL-Means,Default parameters,035,0,23.71691600267514,33.4372062494626,0.8231146521605232,0.598599910736084,9.015625
NL-Means,Default parameters,036,0,23.631428949491546,31.452319133826112,0.8163294521406197,0.6030988693237305,6.53125
NL-Means,Default parameters,037,0,22.060905841874785,30.656466812146302,0.8035150482095761,0.5891590118408203,4.59375
NL-Means,Default parameters,038,0,33.91827553838453,35.735637224469826,0.8242099789420845,0.5830399990081787,9.359375
NL-Means,Default parameters,039,0,21.434134525962225,29.58697661708591,0.7444819206632294,0.6184530258178711,-3.15625
NL-Means,Default parameters,040,0,24.526812440016638,29.497694149554206,0.7467114469775149,0.6299891471862793,3.34375
NL-Means,Default parameters,041,0,21.400185587046906,29.845023258049363,0.7454087285168572,0.7578761577606201,-8.859375
NL-Means,Default parameters,042,0,22.89823117234748,28.692460800781312,0.7569545997084249,0.6199889183044434,-3.078125
NL-Means,Default parameters,043,0,23.60070065195627,31.270870380710278,0.7288703161607191,0.6071779727935791,-5.53125
NL-Means,Default parameters,044,0,24.739878059170692,30.71321980839773,0.7664448800020819,0.5880458354949951,2.34375
NL-Means,Default parameters,045,0,20.443420728227096,29.092229190845526,0.7590977674673189,0.5906670093536377,11.671875
NL-Means,Default parameters,046,0,19.983268164820444,27.926465632403783,0.7520206736501098,0.5990800857543945,10.984375
NL-Means,Default parameters,047,0,24.69100582193011,31.790887147248434,0.7507231118053681,0.5973472595214844,9.0
NL-Means,Default parameters,048,0,25.77571786023264,34.8166940271383,0.8932836210645094,0.5868122577667236,11.0
NL-Means,Default parameters,049,0,24.37627863625036,31.429693142973022,0.7644235923639903,0.5905029773712158,10.75
NL-Means,Default parameters,050,0,31.497888522556465,34.669884489262024,0.7838252707955283,0.6781680583953857,9.15625
