DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Gaussian,2,030,0,30.00319246360729,34.753174747059276,0.9056269647035167,0.004646778106689453
Gaussian,2,031,0,33.72845376634043,37.71353788669872,0.9301015300881919,0.005735158920288086
Gaussian,2,032,0,32.5711595641437,35.42791114292087,0.8878239496963212,0.005872964859008789
Gaussian,2,033,0,35.69723276775061,39.15589678024602,0.9572868405444368,0.004065990447998047
Gaussian,2,034,0,29.937319378668082,34.99638866408818,0.878313783608099,0.004745960235595703
Gaussian,2,035,0,35.43544792511718,38.59924265181223,0.9565161707845012,0.004144906997680664
Gaussian,2,036,0,30.83176084081736,36.085197469684516,0.9245538647648738,0.006841897964477539
Gaussian,2,037,0,31.977168132000223,35.30142184608578,0.933311491007018,0.003893136978149414
Gaussian,2,038,0,29.917310889097767,42.709405950595055,0.9361879301007866,0.004645109176635742
Gaussian,2,039,0,35.31692955652424,35.393926490695094,0.9414016620986568,0.004695892333984375
Gaussian,2,040,0,32.70521366695188,35.532822856262634,0.9363315865148459,0.005244016647338867
Gaussian,2,041,0,33.7451785304924,35.03187487461477,0.921034494091351,0.004892826080322266
Gaussian,2,042,0,31.88758023921542,34.190541810337145,0.9309046545859216,0.004849910736083984
Gaussian,2,043,0,31.4391726399777,36.694585490559575,0.8914226988492545,0.0043599605560302734
Gaussian,2,044,0,34.239951149404625,36.73468233958348,0.9447533936257394,0.004492044448852539
Gaussian,2,045,0,32.28450174792437,34.320445697630234,0.9038984111496703,0.004787921905517578
Gaussian,2,046,0,28.249911430389147,32.67547273080012,0.8774487052157282,0.0045299530029296875
Gaussian,2,047,0,30.298294053009258,35.72670308148968,0.9059255373254921,0.0048940181732177734
Gaussian,2,048,0,33.67423131194165,39.38510954867275,0.9629273564867947,0.0041882991790771484
Gaussian,2,049,0,29.51402364074889,35.800607309129276,0.8720701059652949,0.004572868347167969
Gaussian,2,050,0,38.77924029971591,40.83377307112204,0.9650661188499797,0.00417780876159668
Gaussian,2,051,0,32.25194719193232,37.289942026732135,0.9290434100011898,0.003998994827270508
Gaussian,2,052,0,32.070829467431,35.6197108955308,0.926236792899857,0.004260063171386719
Gaussian,2,053,0,31.45531620639848,37.6624984769051,0.9172876326926804,0.004473686218261719
Gaussian,2,054,0,33.58355637597543,37.87320584860859,0.8842063790721437,0.004127025604248047
Gaussian,2,055,0,31.073955358101486,37.16856294217624,0.922343551647872,0.0040929317474365234
Gaussian,2,056,0,33.755328587940745,36.14002330698577,0.912557976735205,0.004055976867675781
Gaussian,2,057,0,31.954813430483572,36.54698290475372,0.9397767063223619,0.004342079162597656
Gaussian,2,058,0,33.085935202718396,36.57852155442971,0.9284883368150199,0.004530191421508789
Gaussian,2,059,0,33.308861236052024,36.66715556928328,0.924273741861554,0.004478931427001953
Gaussian,2,060,0,31.540366743937447,34.858565667151574,0.8564487027213477,0.004770755767822266
Gaussian,2,061,0,33.63128068355599,37.11181734802948,0.9257864182877116,0.004850864410400391
Gaussian,2,062,0,32.35119517254691,38.708295267413575,0.9396664889058768,0.004976034164428711
Gaussian,2,063,0,32.03860044705135,35.18539445347766,0.9244714677265202,0.005063295364379883
Gaussian,2,064,0,33.44216361649379,34.65570140330964,0.897667244252648,0.004903078079223633
Gaussian,2,065,0,34.63183237142549,37.111523042776874,0.89521282358159,0.005050182342529297
Gaussian,2,066,0,33.628837462837744,37.0995523305116,0.8938370258619056,0.004508256912231445
Gaussian,2,067,0,30.598059655346464,36.52236991143296,0.9129104556187086,0.00456690788269043
Gaussian,2,068,0,34.00986995390427,37.47877898534524,0.931168360599758,0.005037069320678711
Gaussian,2,069,0,29.026530182767786,33.06751200273122,0.8889437813116923,0.004441976547241211
Gaussian,2,070,0,32.44533914904593,37.54220883166273,0.9210108829490112,0.005141019821166992
Gaussian,2,071,0,35.41361177164831,37.89689770259683,0.9272224773674533,0.0046520233154296875
Gaussian,2,072,0,31.558038824555524,33.85605234761019,0.90109542014445,0.0053102970123291016
