DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
Gaussian,5,070,2,25.279077980558405,34.21703259157673,0.9056022304926815
Gaussian,8,070,2,20.08441441875647,30.924271260976603,0.827009912213774
Gaussian,2,071,2,32.93709882376802,35.169973214291005,0.8624616993762189
Gaussian,5,071,2,27.88859199186711,31.890315794200742,0.8640082246878771
Gaussian,8,071,2,23.555776552212638,29.57556598822802,0.8209540520134656
Gaussian,2,072,2,27.970181464788585,29.84248665680275,0.7092140277550397
Gaussian,5,072,2,21.327162121609323,29.208109253555058,0.7511290036111459
Gaussian,8,072,2,17.29707696022938,27.48152788174005,0.6951396985048746
Gaussian,2,073,2,30.057166743993413,34.69343384424062,0.8461121297981595
Gaussian,5,073,2,20.928516662816673,31.105145716442692,0.824956335539588
Gaussian,8,073,2,16.22562415753022,27.975348734594952,0.7255377154175708
Gaussian,2,074,2,36.47381183095137,39.30819958774548,0.9465568123375385
Gaussian,5,074,2,30.203521168303485,33.230569679769594,0.8956314916527207
Gaussian,8,074,2,26.19397910931248,30.454232831816466,0.8411129976408278
Gaussian,2,075,2,32.52720322067698,36.478256790768725,0.8846556107284166
Gaussian,5,075,2,27.284358248585214,32.12185710114325,0.8637481391361419
Gaussian,8,075,2,23.533361389829082,29.565203792246958,0.8039713069288748
Gaussian,2,076,2,29.06366947478558,29.92491894402843,0.7034486079221967
Gaussian,5,076,2,27.611856269110877,32.099958532197206,0.838850942782699
Gaussian,8,076,2,24.914231308999774,30.9669978347383,0.8249168798487577
Gaussian,2,077,2,30.461324576093013,31.640620657091,0.7833710360493751
Gaussian,5,077,2,25.840520328174108,31.3752208626032,0.8512099216247845
Gaussian,8,077,2,20.158399339698686,29.07738360257977,0.8033441503335185
Gaussian,2,078,2,34.939550417173315,39.31312557752459,0.9468055289257125
Gaussian,5,078,2,26.06610117437032,32.010924634925104,0.8752305194735926
Gaussian,8,078,2,21.039912385693572,28.60779254845148,0.7689342682810645
Gaussian,2,079,2,24.294451662208523,30.32343079779006,0.6437377940001761
Gaussian,5,079,2,18.308944510165194,31.021040963609444,0.7703924012276911
Gaussian,8,079,2,14.756308330903824,29.272100978743847,0.7244626415004348
Gaussian,2,080,2,37.27687986718822,40.94982005133471,0.9676560662362556
Gaussian,5,080,2,30.889372149886682,34.129012031259464,0.94189286503912
Gaussian,8,080,2,25.914612920484657,30.048384545402737,0.8898878458947161
Gaussian,2,081,2,28.188832840321577,36.3796952031256,0.8513874790182094
Gaussian,5,081,2,21.195911654730082,33.85775897316465,0.8695500594490195
Gaussian,8,081,2,16.648912025837113,30.562358600541582,0.7821828636285306
Gaussian,2,082,2,30.96388280937607,32.513410514642985,0.8262866799179627
Gaussian,5,082,2,24.272105656338724,29.838012823039577,0.8192396109207485
Gaussian,8,082,2,19.843828559195188,27.635747927660134,0.752699172228476
Gaussian,2,083,2,30.018895831583485,32.96287186126417,0.8070162832046315
