DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Median,5,001,0,29.225935649458833,29.69673768186892,0.8059918437179399,0.0887749195098877
Median,5,002,0,36.77894245869835,37.10802847717526,0.9300402621201446,0.09148311614990234
Median,5,003,0,36.819063674647865,37.04109697750799,0.9340302985166999,0.0926821231842041
Median,5,004,0,35.40645194934764,35.7156220976589,0.915674021576043,0.2572453022003174
Median,5,005,0,33.80772641822516,34.04307593425143,0.9107824799486178,0.0915372371673584
Median,5,006,0,29.67906719649974,30.645213354873157,0.787413513768815,0.09163379669189453
Median,5,007,0,31.24720395830131,31.748110086545417,0.8301893459980115,0.09014034271240234
Median,5,008,0,29.35923449046385,31.186559504470356,0.8446808047195008,0.09041190147399902
Median,5,009,0,30.06246692890035,30.93496702910445,0.8202320559169969,0.08968782424926758
Median,5,010,0,30.014526552162284,30.098542313474816,0.7728811070905078,0.09163498878479004
Median,5,011,0,30.75385257056879,32.14722945875566,0.8425445708124226,0.0945589542388916
Median,5,012,0,30.69261679581809,30.984761566884295,0.8012043936541356,0.09469890594482422
Median,5,013,0,27.65872109781234,28.35456933871235,0.6993279115081862,0.09444713592529297
Median,5,014,0,30.072035417772742,31.044247140835694,0.8235263562917345,0.08783888816833496
Median,5,015,0,31.62802425905603,33.00521520390883,0.8913149950107917,0.08820414543151855
Median,5,016,0,27.405708001307907,29.970337176915578,0.7885326880496046,0.09035015106201172
Median,5,017,0,28.51635529649899,28.948736963980146,0.7899471935683704,0.08604621887207031
Median,5,018,0,33.92041190220175,34.07363591263113,0.8889040061211276,0.0862569808959961
Median,5,019,0,33.07232253600183,33.69581647300486,0.8892738619105781,0.08619022369384766
Median,5,020,0,24.966060004355036,26.658464765379037,0.6637745955461748,0.08706283569335938
Median,5,021,0,26.908709592453434,27.042927387470534,0.6768427498180397,0.08532476425170898
Median,5,022,0,31.62239655899484,32.388695974744984,0.8035867881411015,0.08487391471862793
Median,5,023,0,33.022243065184355,33.33750903837375,0.8709058899380784,0.08862709999084473
Median,5,024,0,30.901888407640584,31.482678984587427,0.8561994180243515,0.08405089378356934
Median,5,025,0,26.09387415925373,33.8798704318306,0.7517779044677896,0.08343315124511719
Median,5,026,0,34.28198070712627,35.308491063860764,0.923558350306423,0.08416414260864258
Median,5,027,0,36.36630872991843,36.82308593197235,0.9299854541922499,0.08693504333496094
Median,5,028,0,34.33336128568329,34.62527458082908,0.8869731235885134,0.09601902961730957
Median,5,029,0,30.962209099591753,32.40799943041556,0.8443056993685962,0.08443903923034668
Median,5,030,0,33.120603636360386,33.614309291447306,0.8942214951533859,0.09197783470153809
Median,5,031,0,35.60554031287825,36.06226265267764,0.906117506130763,0.09563398361206055
Median,5,032,0,33.07213033183703,33.1740868789405,0.8443790405939116,0.09073901176452637
Median,5,033,0,36.351989298611635,36.65002193966252,0.9145683421990732,0.09020590782165527
