DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
NL-Means,{},001,0,22.75446782504816,28.276381855766,0.7151145710263181,0.599694013595581
NL-Means,{},002,0,33.82216740692121,34.78275525503031,0.9569091413087297,0.6318638324737549
NL-Means,{},003,0,32.061097203417134,32.306172843426495,0.9158325697285994,0.633213996887207
NL-Means,{},004,0,32.20937506881642,33.02695297127955,0.9281966190858858,0.6443462371826172
NL-Means,{},005,0,29.12048770907638,29.853841283286478,0.8775128316566293,0.6258530616760254
NL-Means,{},006,0,28.80161168856555,29.050590231791148,0.8078879672345395,0.6218218803405762
NL-Means,{},007,0,30.76711724180038,30.79821298743548,0.8814963260928662,0.6345763206481934
NL-Means,{},008,0,28.842567471355686,29.389076275488748,0.8304230114556465,0.6013119220733643
NL-Means,{},009,0,29.06609621423098,29.742384140595824,0.8542728886419906,0.5963757038116455
NL-Means,{},010,0,27.972060570492875,28.500909728284107,0.7905416993870196,0.5911779403686523
NL-Means,{},011,0,31.82848257386278,32.73311136278493,0.8895356932873124,0.5843939781188965
NL-Means,{},012,0,29.58818574156615,30.543122778315073,0.8641826540709007,0.6015329360961914
NL-Means,{},013,0,26.279439551911473,27.642689216725916,0.7677737102145669,0.5884621143341064
NL-Means,{},014,0,30.501294347040613,30.73495619922976,0.8804435198127661,0.5870058536529541
NL-Means,{},015,0,30.44997693649514,31.079381801578943,0.8669352411391027,0.5840039253234863
NL-Means,{},016,0,29.421365229453627,30.58261049632393,0.8482382550420454,0.5848150253295898
NL-Means,{},017,0,28.53790395372816,28.81369822271362,0.810880237167025,0.6204409599304199
NL-Means,{},018,0,29.234148283176825,29.34310948460439,0.8424529365976707,0.757997989654541
NL-Means,{},019,0,30.787958147586124,31.4713816188262,0.8863374405794106,0.6223828792572021
NL-Means,{},020,0,24.95309911359658,26.58076119546545,0.7289998448718554,0.6131999492645264
NL-Means,{},021,0,26.038915923700085,26.570406878896762,0.7787122619580831,0.606215238571167
NL-Means,{},022,0,28.99544501522998,29.898144237271044,0.823807341239889,0.6013209819793701
NL-Means,{},023,0,29.17693129715165,30.342138768288645,0.8492218623989741,0.5999159812927246
NL-Means,{},024,0,26.65644776175469,28.96754417893326,0.8175905581655837,0.5995781421661377
NL-Means,{},025,0,27.78164911748855,30.843786698542264,0.8262258487887005,0.599280834197998
NL-Means,{},026,0,29.711933657839307,31.41246570937254,0.8903531601786628,0.7585709095001221
NL-Means,{},027,0,32.64003591864202,33.66314530009829,0.9477209972526044,0.5897290706634521
NL-Means,{},028,0,26.92125034104557,30.6109306653785,0.8858231686723363,0.6044979095458984
NL-Means,{},029,0,30.625859701368494,30.646937583146627,0.8902598333374806,0.6220791339874268
NL-Means,{},030,0,29.354594702667587,29.754804631101948,0.8907989386882984,0.6316447257995605
NL-Means,{},031,0,31.570302190080035,32.01586568433087,0.8532562578267492,0.6315932273864746
NL-Means,{},032,0,28.887673862123155,30.50279945393391,0.8535424879798497,0.6284658908843994
NL-Means,{},033,0,29.859027065068343,34.48100465495807,0.9335348774739907,0.6225569248199463
NL-Means,{},034,0,27.934970041446967,32.049582122783534,0.8926413362412042,0.6220941543579102
NL-Means,{},035,0,28.972012969241643,33.636611961415845,0.9228608844737906,0.6075601577758789
NL-Means,{},036,0,29.26021362448197,31.580028750654385,0.8982259834975304,0.6042869091033936
NL-Means,{},037,0,30.561586436340566,31.327720640475818,0.8963100257899081,0.5979440212249756
NL-Means,{},038,0,35.82063758360426,35.8999966173645,0.908814016635562,0.6191301345825195
NL-Means,{},039,0,29.859496538075298,29.92897554691082,0.863332067313553,0.5922698974609375
NL-Means,{},040,0,28.495115696820072,29.32047797808016,0.8201616033911341,0.5928759574890137
NL-Means,{},041,0,29.43196971422868,30.175167265717686,0.8707094449994799,0.5891969203948975
NL-Means,{},042,0,28.478505690194122,28.596970749974542,0.8484840923206008,0.5902771949768066
NL-Means,{},043,0,31.19145457303849,31.39667739520305,0.9019580040467204,0.6502687931060791
NL-Means,{},044,0,30.696637192857253,30.86357257060282,0.8725590782111124,0.6252820491790771
NL-Means,{},045,0,28.532120055287375,29.0862592925261,0.8440306766169984,0.6256258487701416
NL-Means,{},046,0,24.931921524026617,27.911793248723104,0.7709574649743433,0.6160688400268555
NL-Means,{},047,0,31.740728372380378,32.11263403676774,0.9301001758327744,0.613304853439331
NL-Means,{},048,0,29.21029081914822,35.09884146490356,0.9470743444796954,0.6083493232727051
NL-Means,{},049,0,31.558729016368364,31.579802421246566,0.8895682273999687,0.5913081169128418
NL-Means,{},050,0,33.760168762067316,34.3132090106484,0.9434284297323573,0.5948028564453125
NL-Means,{},051,0,32.201129104883094,32.368786016495,0.9263664887396524,0.5930490493774414
NL-Means,{},052,0,29.512566423308275,29.55513883128672,0.8835691917766205,0.6068129539489746
NL-Means,{},053,0,33.679423244024235,34.05228440793636,0.9576773834264367,0.5958731174468994
NL-Means,{},054,0,31.83102557477465,31.855264059107526,0.9069497536922112,0.5996701717376709
NL-Means,{},055,0,28.577039387725772,32.88163229699261,0.7949131967012424,0.6005098819732666
NL-Means,{},056,0,30.046575611013168,30.060685964110718,0.8897717493204914,0.6368389129638672
NL-Means,{},057,0,30.997964760537144,31.623041064821393,0.9210094605750072,0.6596469879150391
NL-Means,{},058,0,30.608859678750097,31.60607609318162,0.9029070796797503,0.6304709911346436
NL-Means,{},059,0,30.237812488645304,32.497981940971,0.9188563316355506,0.7650649547576904
NL-Means,{},060,0,28.905805348497307,30.835616482606795,0.8945744579452226,0.6207470893859863
NL-Means,{},061,0,28.737905910783454,31.528204483711946,0.8790399251413454,0.6167387962341309
NL-Means,{},062,0,28.16121527375866,33.25572721943695,0.8809798859373444,0.6047921180725098
NL-Means,{},063,0,28.788054093721776,30.029535917611764,0.8976066978927786,0.6018249988555908
NL-Means,{},064,0,29.53618819733782,29.584963353343387,0.8510873954018737,0.6231069564819336
NL-Means,{},065,0,32.46759547111112,32.51037420688691,0.926011694118204,0.6056888103485107
NL-Means,{},066,0,32.93223798366557,33.20958104886181,0.9093108303821537,0.5988008975982666
NL-Means,{},067,0,30.928074402654087,33.68457661659813,0.9153508493717397,0.6012458801269531
NL-Means,{},068,0,33.02436802029866,33.082959940575776,0.9235966738175566,0.6225080490112305
