DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
NL-Means,{},081,2,34.149491451079264,35.85331937640969,0.9193497504546028
NL-Means,{},082,2,29.67368169649479,31.038500556674858,0.8165407564891279
NL-Means,{},083,2,31.720335566189203,32.915979540287104,0.8666109569484337
NL-Means,{},084,2,35.7908101058744,35.90413538197919,0.9291134883324934
NL-Means,{},085,2,26.76878737546907,30.080207061093564,0.7842856260266164
NL-Means,{},086,2,32.29155589263914,34.39934195543942,0.9227509978178375
NL-Means,{},087,2,32.01830676945686,34.81079842984923,0.9138768280370115
NL-Means,{},088,2,28.655465679173137,29.728117386959376,0.7150402718547347
NL-Means,{},089,2,29.943412245036114,31.202356686678264,0.8572144440121197
NL-Means,{},090,2,24.966808533611236,33.254025029890784,0.8042366106613611
NL-Means,{},091,2,27.06743026192267,31.281080534249142,0.7847532763768271
NL-Means,{},092,2,19.674342720485033,30.121178194655883,0.6464386751828127
NL-Means,{},093,2,35.17071878472939,35.80061753624921,0.9277186832775319
NL-Means,{},094,2,27.95694300017881,32.391564178639946,0.8514520420285837
NL-Means,{},095,2,26.49149905177722,28.939985990343263,0.7514563495899219
NL-Means,{},096,2,36.40586891995191,36.561642359700386,0.9342858479709297
NL-Means,{},097,2,31.002574681366365,33.58887948449479,0.8832006584013486
NL-Means,{},098,2,30.58990503580635,30.706344080158555,0.8311962845742378
NL-Means,{},099,2,27.473453473873718,29.368467604430446,0.7039651742622772
NL-Means,{},100,2,27.312398534648118,28.566765751487203,0.6670537255346213
NL-Means,{},101,2,27.133862156262936,30.043915610362752,0.7651669527603049
NL-Means,{},102,2,31.04836109199247,35.897110657640134,0.9019157832585594
NL-Means,{},103,2,30.25594910148073,30.895296235478035,0.8261550413025995
NL-Means,{},104,2,35.7651248134361,36.315334109621936,0.9368434175456346
NL-Means,{},105,2,34.16286892035776,34.29445052749247,0.8801226464808417
NL-Means,{},106,2,36.885064271075514,36.92632606664895,0.9466893682920069
NL-Means,{},107,2,31.473931316203213,36.67158204046483,0.9482239973125668
NL-Means,{},108,2,26.286312011573628,32.33598682593312,0.7504306082614055
NL-Means,{},109,2,27.51210708924166,28.21232153465989,0.6827823334520914
NL-Means,{},110,2,36.01536072112814,36.243325276582695,0.9363153176427444
NL-Means,{},111,2,39.41777087338982,41.114079859017885,0.9801040534484106
NL-Means,{},112,2,35.50422587211377,35.55018405553467,0.9479591309544054
NL-Means,{},113,2,32.70049994949997,32.73361682897495,0.8864298958096622
NL-Means,{},114,2,35.45752319392904,35.673677671481585,0.9212164451306479
NL-Means,{},115,2,36.77883811641914,37.075152444505235,0.9458296693936191
NL-Means,{},116,2,32.20617609634167,34.377917013264266,0.8909418278808372
NL-Means,{},117,2,36.43234746795255,38.02252675577557,0.9521095718366573
NL-Means,{},118,2,26.503882016857002,30.794476458978636,0.8284665761235112
NL-Means,{},119,2,37.48506113604354,39.81469832877157,0.965943215043888
NL-Means,{},120,2,35.62186602883323,35.67618433866882,0.9168002382820047
