DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
BM3D,0.1,033,0,36.45380564377986,39.416172991298836,0.9684133205551865,3.875117063522339
BM3D,0.1,034,0,32.304172073296556,35.12392216104014,0.9213217431286296,3.8271491527557373
BM3D,0.1,035,0,38.88080289243538,38.927323720864784,0.9668811238924437,3.916175127029419
BM3D,0.1,036,0,36.374567056144045,36.60297851394042,0.9574686007994552,4.2954230308532715
BM3D,0.1,037,0,33.57418814864434,35.81909505654001,0.9355317250493344,3.7763071060180664
BM3D,0.1,038,0,41.41829426149484,41.45487611925351,0.962696947221976,3.934739112854004
BM3D,0.1,039,0,35.6571966490152,36.0221469783565,0.9401059609987944,3.7126410007476807
BM3D,0.1,040,0,35.683651266414834,35.876873948898556,0.9433650558231236,3.6988773345947266
BM3D,0.1,041,0,34.522712260838766,35.63062037890215,0.9374421925158809,3.766469955444336
BM3D,0.1,042,0,33.73700294687633,35.77280555935504,0.9511470664326244,3.6608781814575195
BM3D,0.1,043,0,36.01285266709142,37.18705369333764,0.9561221842811418,3.6487228870391846
BM3D,0.1,044,0,37.204975176422174,37.265390184463996,0.9551926959516607,3.7520320415496826
BM3D,0.1,045,0,28.231909123268196,34.28447773978008,0.8742475113096454,3.6121931076049805
BM3D,0.1,046,0,22.288099075483025,32.808817063878585,0.7643722401731571,3.605947256088257
BM3D,0.1,047,0,34.28382173887969,37.750202924160156,0.9414384532151253,3.8258919715881348
BM3D,0.1,048,0,38.38027854877468,40.42288994128275,0.9788194064184647,3.579050064086914
BM3D,0.1,049,0,31.255989402409305,35.87345994132498,0.9034381200559883,3.68074893951416
BM3D,0.1,050,0,42.61200472397428,42.6374927519315,0.9853058287286173,3.864960193634033
BM3D,0.1,051,0,37.2886935363079,39.12094850183849,0.9446920062849764,3.630753755569458
BM3D,0.1,052,0,37.36130648281346,37.41565616715078,0.9687857605424116,3.6422438621520996
BM3D,0.1,053,0,39.476128417304956,39.63147133612062,0.9743611524466643,3.703662872314453
BM3D,0.1,054,0,36.162739477010504,39.128483296277295,0.9633729835385364,3.621126890182495
BM3D,0.1,055,0,31.093159812126004,37.08605153879661,0.8478168917823096,3.9047489166259766
BM3D,0.1,056,0,35.04500061076417,37.23924711814875,0.9546078113824349,3.6091299057006836
BM3D,0.1,057,0,36.991343096605135,37.54483426558467,0.9567262431966116,3.78233003616333
BM3D,0.1,058,0,34.07755529495394,38.46344083329817,0.939917135985215,4.2159059047698975
BM3D,0.1,059,0,36.5801990123088,36.965805643377536,0.9499898532593742,3.7797420024871826
BM3D,0.1,060,0,29.87347954940189,36.16269191202254,0.9108888403008293,3.652862071990967
BM3D,0.1,061,0,36.968177372474536,37.10992387961538,0.9550873773358358,3.657867908477783
BM3D,0.1,062,0,32.25963832202916,37.89282438172402,0.9450131261260057,3.5933380126953125
BM3D,0.1,063,0,34.16508894349492,36.55627192961605,0.9558861172296693,3.757657051086426
BM3D,0.1,064,0,30.365664027832512,34.52792795367829,0.9163653774582219,3.6849100589752197
BM3D,0.1,065,0,35.55226312623151,38.21194119685346,0.936796658798986,3.7918860912323
BM3D,0.1,066,0,30.310668706909915,37.276578737448595,0.8850698391101292,4.362133979797363
BM3D,0.1,067,0,35.00781808587676,38.34171441068792,0.9501413544759941,3.747260808944702
BM3D,0.1,068,0,36.84793161426342,38.66314824916854,0.9543176180458045,3.744142770767212
