DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
BM3D,0.05,011,1,21.848857720811658,28.961783030465504,0.7676921050353168
BM3D,0.1,011,1,30.870454726954065,36.13915724698137,0.9177601826424138
BM3D,0.15,011,1,35.135062808240825,35.32063234162617,0.9145330774637684
BM3D,0.05,012,1,25.475536649861695,31.802266114754648,0.8340889258661226
BM3D,0.1,012,1,35.93521195505405,37.75289978386765,0.9394401721711325
BM3D,0.15,012,1,36.06242451070807,37.20420299303416,0.936691757587775
BM3D,0.05,013,1,25.541809528586455,31.533760476139804,0.7932289210316459
BM3D,0.1,013,1,35.76572658105819,35.766218173859215,0.9020865991629725
BM3D,0.15,013,1,33.55184116460648,34.93455238375677,0.8870861631044509
BM3D,0.05,014,1,21.34319752260264,27.58776762826479,0.7442948985152751
BM3D,0.1,014,1,34.965716122034834,35.9004099282405,0.9239830214198402
BM3D,0.15,014,1,31.42945671983305,35.4272485772828,0.9191537885319324
BM3D,0.05,015,1,22.52338461293343,30.629355572189596,0.8376489658112458
BM3D,0.1,015,1,34.06658652167597,35.44268870908318,0.9204179223292204
BM3D,0.15,015,1,32.54332186746832,34.66007208829844,0.9057755411701416
BM3D,0.05,016,1,15.630025092542798,24.144642299879347,0.5751433547793999
BM3D,0.1,016,1,32.32087271315692,32.489574456921865,0.8496049369872545
BM3D,0.15,016,1,29.203176401014925,31.823529679448157,0.8329399226408681
BM3D,0.05,017,1,15.763290420421809,20.63492307792351,0.41225108468078175
BM3D,0.1,017,1,26.734632333785417,31.660896109263152,0.7888202719593248
BM3D,0.15,017,1,26.218030808827805,31.77714003591346,0.8086954130220502
BM3D,0.05,018,1,19.823130444819906,23.17594762067563,0.48924828346638083
BM3D,0.1,018,1,30.966913155695202,32.47839043888176,0.8110211472785618
BM3D,0.15,018,1,25.21127973152892,32.25735408480955,0.7997842879274346
BM3D,0.05,019,1,20.955251723152983,24.70281434659182,0.6625885355609975
BM3D,0.1,019,1,31.562838835954217,33.16671800231519,0.8622254398526966
BM3D,0.15,019,1,23.347594344110746,32.60605499720492,0.8248226708677525
BM3D,0.05,020,1,19.294722711724372,22.75399190698608,0.4906880578285803
BM3D,0.1,020,1,31.03061796961322,31.612377083385454,0.7983482379127846
BM3D,0.15,020,1,25.442563827252073,31.173653470141794,0.780161885937672
BM3D,0.05,021,1,16.30393869184077,20.781225477304265,0.43507166897025745
BM3D,0.1,021,1,21.757681040513045,30.458018005018175,0.7558597105211692
BM3D,0.15,021,1,29.98115562654508,30.303633268944413,0.7992505299417756
BM3D,0.05,022,1,13.043995069806723,21.494582860142337,0.42436468646038905
BM3D,0.1,022,1,30.28178020100338,30.303899122399322,0.7715209148236893
BM3D,0.15,022,1,25.854577616200785,29.710080794556525,0.7490643922830981
BM3D,0.05,023,1,11.691172193487496,18.00548937071421,0.3474737054441988
BM3D,0.1,023,1,15.966997594147047,28.783681008211683,0.6340414343797668
BM3D,0.15,023,1,28.872460759103873,28.944126602104543,0.7228835240617271
BM3D,0.05,024,1,22.56838569582849,25.014812882993496,0.655657968149675
BM3D,0.1,024,1,34.26604514288095,35.464451360704004,0.8855471880076592
BM3D,0.15,024,1,22.51821143158265,35.71145865473834,0.8706658727576181
BM3D,0.05,025,1,24.159444213828806,25.597059480360635,0.4553820479775385
BM3D,0.1,025,1,30.89852575225236,34.39637914738873,0.8281388559593992
BM3D,0.15,025,1,30.569730629485825,34.49664640927391,0.8525648238504945
BM3D,0.05,026,1,21.464540483571895,25.914046976632036,0.668441934178798
BM3D,0.1,026,1,28.76389221274527,35.2424157498801,0.8992126589533216
BM3D,0.15,026,1,23.50471743078132,34.918638834063536,0.8743170667043605
BM3D,0.05,027,1,19.403755272277927,24.816276559404322,0.5920270404178383
BM3D,0.1,027,1,30.101950754282207,34.25742484191281,0.868720895328934
BM3D,0.15,027,1,31.77601689502272,33.89530818937302,0.8799921772045742
